captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-09-04T01:02:45.705046+07:00,1788458565.705,G2TU6,4.98,4500.6,20.18,4304.2362,4389.3461,4432.204,4460.8175,4488.2018,4517.0068,4545.7326,4576.5301,4624.5891,4729.1129
2026-09-04T01:07:51.714485+07:00,1788458871.714,G2TU6,4.97,4500.3,20.18,4303.2456,4388.6982,4431.7728,4460.4555,4487.8435,4516.6407,4545.3259,4575.9938,4623.8681,4728.4867
2026-09-04T01:13:26.297312+07:00,1788459206.297,G2TU6,4.97,4502.2,20.12,4300.0501,4385.6239,4428.5272,4457.0508,4484.3378,4513.0464,4541.6279,4572.217,4620.1367,4725.0163
2026-09-04T01:18:01.148596+07:00,1788459481.149,G2TU6,4.97,4498.0,20.15,4301.6729,4387.3435,4430.5088,4459.1823,4486.5169,4515.2442,4543.8323,4574.3626,4622.1248,4726.9307
2026-09-04T01:22:37.966681+07:00,1788459757.967,G2TU6,4.96,4499.1,20.22,4300.3659,4385.6315,4428.6804,4457.3745,4484.7569,4513.5289,4542.198,4572.8938,4620.8552,4725.5871
2026-09-04T01:27:20.587454+07:00,1788460040.587,G2TU6,4.96,4498.3,20.22,4300.3659,4385.6315,4428.6804,4457.3745,4484.7569,4513.5289,4542.198,4572.8938,4620.8552,4725.5871
2026-09-04T01:33:43.650541+07:00,1788460423.651,G2TU6,4.96,4498.0,20.34,4296.3178,4382.4168,4425.9224,4454.8403,4482.3793,4511.3171,4540.139,4570.9489,4619.1538,4724.9202
2026-09-04T01:39:06.187988+07:00,1788460746.188,G2TU6,4.95,4496.6,20.56,4287.4764,4374.4852,4418.3568,4447.5312,4475.329,4504.5102,4533.5279,4564.4781,4612.7437,4718.3354
2026-09-04T01:44:59.908653+07:00,1788461099.909,G2TU6,4.95,4490.8,20.7,4290.4284,4378.7268,4423.159,4452.6476,4480.6931,4510.0948,4539.3251,4570.5588,4619.357,4726.0046
2026-09-04T01:50:12.044747+07:00,1788461412.045,G2TU6,4.94,4494.3,20.77,4291.1451,4378.7004,4422.895,4452.3631,4480.4628,4509.9469,4539.2841,4570.6295,4619.4452,4725.7706
2026-09-04T01:55:54.950660+07:00,1788461754.951,G2TU6,4.94,4494.3,20.75,4290.7338,4378.6626,4423.0309,4452.5358,4480.6178,4510.0702,4539.3512,4570.5967,4619.3354,4725.9053
2026-09-04T02:01:16.568878+07:00,1788462076.569,G2TU6,4.94,4491.1,20.87,4286.8361,4374.8415,4419.6351,4449.4251,4477.6516,4507.2213,4536.6195,4567.8983,4616.5411,4723.2039
2026-09-04T02:06:27.449789+07:00,1788462387.45,G2TU6,4.93,4489.0,20.94,4282.2953,4370.6079,4415.4808,4445.3368,4473.6367,4503.2652,4532.7196,4564.099,4612.8957,4719.588
2026-09-04T02:12:40.858002+07:00,1788462760.858,G2TU6,4.93,4488.3,21.24,4280.6404,4369.6238,4415.1368,4445.5166,4474.2361,4504.2301,4534.0409,4565.7828,4614.9252,4721.8949
2026-09-04T02:18:37.845741+07:00,1788463117.846,G2TU6,4.92,4488.4,21.15,4280.7598,4370.4735,4416.1004,4446.4423,4475.0849,4504.9542,4534.586,4566.1101,4614.9487,4721.2288
2026-09-04T02:24:26.859765+07:00,1788463466.86,G2TU6,4.92,4486.0,21.11,4280.3122,4369.9476,4415.4678,4445.7301,4474.3111,4504.1144,4533.6591,4565.0514,4613.6373,4719.3387
2026-09-04T02:30:50.904659+07:00,1788463850.905,G2TU6,4.92,4486.0,21.22,4281.4232,4370.4198,4415.6516,4445.9092,4474.5877,4504.4944,4534.1807,4565.801,4614.4957,4719.3008
2026-09-04T02:35:41.312357+07:00,1788464141.312,G2TU6,4.91,4486.7,21.0,4279.5698,4369.3167,4414.7467,4444.8588,4473.2792,4502.9147,4532.2794,4563.4967,4611.9745,4717.7549
2026-09-04T02:40:35.396966+07:00,1788464435.397,G2TU6,4.91,4488.3,20.99,4281.0638,4370.7925,4416.1275,4446.1847,4474.5868,4504.2108,4533.5597,4564.7564,4613.1609,4718.612
2026-09-04T02:46:37.919160+07:00,1788464797.919,G2TU6,4.91,4489.0,20.95,4280.8551,4370.5112,4415.8273,4445.8601,4474.2124,4503.763,4533.0168,4564.0775,4612.2409,4717.2103
2026-09-04T02:52:53.341618+07:00,1788465173.342,G2TU6,4.9,4491.1,21.03,4286.0593,4375.9475,4421.3091,4451.4481,4479.9327,4509.5858,4538.9412,4570.1677,4618.4588,4722.8898
2026-09-04T02:58:22.364127+07:00,1788465502.364,G2TU6,4.9,4492.9,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:03:09.417420+07:00,1788465789.417,G2TU6,4.89,4491.8,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:08:11.485262+07:00,1788466091.485,G2TU6,4.89,4491.4,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:14:27.743352+07:00,1788466467.743,G2TU6,4.89,4485.0,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:20:47.853754+07:00,1788466847.854,G2TU6,4.88,4485.9,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:26:58.895723+07:00,1788467218.896,G2TU6,4.88,4483.3,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:31:31.812044+07:00,1788467491.812,G2TU6,4.87,4483.6,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:36:20.067195+07:00,1788467780.067,G2TU6,4.87,4484.5,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:40:49.205036+07:00,1788468049.205,G2TU6,4.87,4484.8,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:47:10.484441+07:00,1788468430.484,G2TU6,4.86,4485.0,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:53:07.741466+07:00,1788468787.741,G2TU6,4.86,4485.3,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T03:59:08.424837+07:00,1788469148.425,G2TU6,4.85,4485.3,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T05:00:57.566631+07:00,1788472857.567,G2TU6,4.81,4485.0,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
2026-09-04T05:13:12.019781+07:00,1788473592.02,G2TU6,4.8,4485.0,21.04,4284.596,4374.1531,4419.4208,4449.5245,4477.9865,4507.6301,4536.9869,4568.2073,4616.4737,4720.9169
