captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-08-26T01:02:44.684919+07:00,1787680964.685,OGU6,0.98,4664.4,22.35,4568.2879,4610.4569,4632.2018,4646.4984,4660.2727,4675.1548,4690.094,4705.8381,4731.2756,4791.6404
2026-08-26T01:08:24.201965+07:00,1787681304.202,OGU6,0.97,4668.3,22.47,4567.5957,4609.4834,4631.2753,4645.645,4659.4562,4674.3653,4689.3429,4705.1125,4730.5089,4790.7531
2026-08-26T01:13:16.362435+07:00,1787681596.362,OGU6,0.97,4666.2,22.67,4567.9872,4609.8217,4631.6244,4646.063,4659.9646,4674.9706,4690.0686,4706.0022,4731.5581,4791.7305
2026-08-26T01:19:14.766917+07:00,1787681954.767,OGU6,0.97,4667.5,22.75,4569.9004,4612.141,4634.1126,4648.6248,4662.5606,4677.5753,4692.6592,4708.5642,4734.0929,4794.253
2026-08-26T01:25:11.769809+07:00,1787682311.77,OGU6,0.96,4668.1,22.91,4568.7865,4610.6727,4632.5568,4647.0731,4661.0411,4676.1058,4691.2617,4707.2585,4732.8919,4793.1763
2026-08-26T01:31:30.827802+07:00,1787682690.828,OGU6,0.96,4669.6,22.7,4569.8463,4612.2618,4634.2301,4648.6635,4662.5274,4677.4903,4692.496,4708.2585,4733.6797,4794.1899
2026-08-26T01:37:10.147023+07:00,1787683030.147,OGU6,0.95,4670.7,23.19,4568.5183,4610.0817,4632.1292,4646.8319,4660.903,4676.0326,4691.2658,4707.3229,4732.862,4792.6846
2026-08-26T01:42:15.813835+07:00,1787683335.814,OGU6,0.95,4668.1,23.19,4568.2172,4609.7011,4631.7085,4646.3822,4660.4197,4675.5084,4690.6967,4706.7024,4732.1588,4791.7965
2026-08-26T01:47:28.232261+07:00,1787683648.232,OGU6,0.95,4667.6,23.24,4569.3411,4611.437,4633.5651,4648.2652,4662.3498,4677.4921,4692.7066,4708.7226,4734.2518,4794.1483
2026-08-26T01:53:17.029967+07:00,1787683997.03,OGU6,0.94,4670.8,23.3,4571.0758,4613.7069,4635.9879,4650.738,4664.8732,4680.0724,4695.3268,4711.3724,4737.0069,4797.2884
2026-08-26T01:58:37.756168+07:00,1787684317.756,OGU6,0.94,4671.6,23.37,4570.0038,4612.5544,4634.8548,4649.6222,4663.7653,4678.9753,4694.2402,4710.2845,4735.9325,4796.3964
2026-08-26T02:04:16.000545+07:00,1787684656.001,OGU6,0.93,4671.0,23.51,4571.0044,4613.5754,4635.9802,4650.87,4665.0976,4680.3518,4695.6607,4711.7624,4737.3441,4797.1492
2026-08-26T02:09:49.558226+07:00,1787684989.558,OGU6,0.93,4675.1,23.72,4575.6039,4618.0508,4640.3965,4655.2956,4669.5963,4684.9742,4700.4464,4716.7683,4742.7101,4803.2156
2026-08-26T02:14:49.175618+07:00,1787685289.176,OGU6,0.93,4677.0,23.76,4575.4941,4618.1396,4640.5736,4655.4831,4669.7827,4685.1756,4700.6596,4716.9789,4743.0201,4804.1551
2026-08-26T02:20:53.289624+07:00,1787685653.29,OGU6,0.92,4683.5,24.24,4579.8719,4622.7829,4645.4258,4660.5223,4675.0261,4690.656,4706.4082,4723.0457,4749.5665,4811.6489
2026-08-26T02:26:38.235837+07:00,1787685998.236,OGU6,0.92,4686.5,24.4,4582.0391,4625.4349,4648.313,4663.5443,4678.1671,4693.9229,4709.798,4726.5705,4753.3622,4816.1972
2026-08-26T02:31:20.528005+07:00,1787686280.528,OGU6,0.92,4686.8,24.72,4582.1108,4625.6374,4648.6527,4664.058,4678.8529,4694.7641,4710.8106,4727.8034,4754.7817,4817.3837
2026-08-26T02:36:14.002542+07:00,1787686574.003,OGU6,0.91,4681.9,24.65,4578.0716,4621.1265,4643.9895,4659.332,4674.0521,4689.8639,4705.8108,4722.7017,4749.4699,4811.4563
2026-08-26T02:41:48.250179+07:00,1787686908.25,OGU6,0.91,4681.5,24.26,4576.0932,4619.763,4642.5816,4657.7045,4672.1755,4687.6963,4703.2558,4719.6195,4745.6796,4806.6645
2026-08-26T02:48:16.025973+07:00,1787687296.026,OGU6,0.9,4679.8,24.2,4577.186,4621.1478,4643.9479,4659.0102,4673.4419,4688.9273,4704.4343,4720.7335,4746.7319,4807.6186
2026-08-26T02:53:16.783176+07:00,1787687596.783,OGU6,0.9,4682.1,24.4,4578.1423,4621.3629,4643.9794,4659.0438,4673.5187,4689.0756,4704.7211,4721.2536,4747.5484,4808.6725
2026-08-26T02:58:25.668996+07:00,1787687905.669,OGU6,0.9,4682.0,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:04:43.666160+07:00,1787688283.666,OGU6,0.89,4686.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:09:56.513483+07:00,1787688596.513,OGU6,0.89,4687.7,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:14:26.798390+07:00,1787688866.798,OGU6,0.89,4686.1,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:20:26.624986+07:00,1787689226.625,OGU6,0.88,4689.6,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:26:00.033981+07:00,1787689560.034,OGU6,0.88,4688.1,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:32:25.533924+07:00,1787689945.534,OGU6,0.87,4687.8,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:37:37.005370+07:00,1787690257.005,OGU6,0.87,4682.6,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:42:04.971048+07:00,1787690524.971,OGU6,0.87,4684.1,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:46:55.439498+07:00,1787690815.439,OGU6,0.86,4682.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:51:28.739170+07:00,1787691088.739,OGU6,0.86,4681.6,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T03:57:29.036366+07:00,1787691449.036,OGU6,0.86,4683.0,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T05:01:10.849039+07:00,1787695270.849,OGU6,0.81,4679.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T05:13:22.519148+07:00,1787696002.519,OGU6,0.8,4679.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T05:29:44.796991+07:00,1787696984.797,OGU6,0.79,4679.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T05:36:06.378313+07:00,1787697366.378,OGU6,0.79,4679.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T05:40:59.703220+07:00,1787697659.703,OGU6,0.78,4679.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T05:56:46.335289+07:00,1787698606.335,OGU6,0.77,4679.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T06:08:37.592861+07:00,1787699317.593,OGU6,0.76,4679.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
2026-08-26T06:24:21.029628+07:00,1787700261.03,OGU6,0.75,4679.5,24.01,4580.8742,4624.6472,4647.1567,4661.9347,4676.1567,4691.496,4706.8558,4722.9791,4748.9369,4810.4927
