captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-08-27T01:02:11.505267+07:00,1787767331.505,G4RQ6,0.98,4618.1,24.05,4511.5332,4553.8168,4576.9467,4592.7457,4607.5534,4623.0524,4638.607,4655.1127,4680.3581,4735.8983
2026-08-27T01:07:26.940233+07:00,1787767646.94,G4RQ6,0.97,4614.9,24.02,4516.389,4558.3262,4581.2301,4596.9323,4611.6874,4627.1322,4642.6555,4659.18,4684.3553,4739.1615
2026-08-27T01:13:02.183655+07:00,1787767982.184,G4RQ6,0.97,4621.0,24.01,4519.2716,4561.5585,4584.4271,4600.0428,4614.7757,4630.249,4645.8013,4662.3625,4687.743,4743.3366
2026-08-27T01:19:23.970011+07:00,1787768363.97,G4RQ6,0.97,4622.8,24.03,4520.4753,4562.5146,4585.312,4600.8982,4615.5952,4631.0222,4646.5218,4663.0075,4688.2315,4743.474
2026-08-27T01:25:46.231308+07:00,1787768746.231,G4RQ6,0.96,4617.9,23.7,4517.1004,4558.4531,4581.0245,4596.3887,4610.8355,4626.0382,4641.3215,4657.5311,4682.5041,4738.14
2026-08-27T01:30:43.813112+07:00,1787769043.813,G4RQ6,0.96,4615.0,23.69,4513.052,4554.2807,4576.8282,4592.1884,4606.6089,4621.7589,4636.9791,4653.1114,4677.9109,4733.038
2026-08-27T01:36:26.954516+07:00,1787769386.955,G4RQ6,0.95,4613.8,23.55,4513.5831,4554.5297,4576.9543,4592.2044,4606.5062,4621.5415,4636.6485,4652.6455,4677.2783,4732.2907
2026-08-27T01:42:09.275623+07:00,1787769729.276,G4RQ6,0.95,4613.2,23.56,4514.1249,4554.6036,4576.8795,4592.0504,4606.2824,4621.2644,4636.3434,4652.3376,4677.0292,4732.3364
2026-08-27T01:47:32.880293+07:00,1787770052.88,G4RQ6,0.95,4614.4,23.43,4515.4573,4556.4803,4578.5687,4593.5748,4607.7334,4622.6309,4637.5916,4653.4818,4677.9317,4731.9758
2026-08-27T01:52:29.574921+07:00,1787770349.575,G4RQ6,0.94,4613.7,23.57,4515.4802,4556.9489,4579.154,4594.2672,4608.5232,4623.4658,4638.4496,4654.3995,4678.8272,4732.1038
2026-08-27T01:58:27.579779+07:00,1787770707.58,G4RQ6,0.94,4617.1,23.63,4515.9216,4557.4636,4579.6067,4594.6971,4608.9694,4623.9283,4638.915,4654.8564,4679.1989,4732.0259
