captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-08-22T01:03:07.322458+07:00,1787335387.322,G4TQ6,3.98,4641.9,20.72,4474.5344,4542.2272,4579.2622,4605.2614,4630.4707,4657.4542,4685.2091,4715.7009,4762.8189,4863.7534
2026-08-22T01:09:22.103436+07:00,1787335762.103,G4TQ6,3.97,4643.9,20.8,4477.5379,4544.3462,4581.1311,4607.1555,4632.4471,4659.5246,4687.4516,4718.2149,4765.4286,4865.3647
2026-08-22T01:14:19.620614+07:00,1787336059.621,G4TQ6,3.97,4648.2,20.83,4479.0222,4546.5938,4583.8379,4610.017,4635.356,4662.4826,4690.4243,4721.1619,4768.7395,4870.9309
2026-08-22T01:20:02.966897+07:00,1787336402.967,G4TQ6,3.97,4649.1,20.74,4477.8068,4545.7434,4583.0878,4609.2257,4634.5074,4661.5957,4689.4608,4720.0236,4767.4455,4870.0662
2026-08-22T01:26:12.786838+07:00,1787336772.787,G4TQ6,3.96,4648.1,20.82,4478.8122,4546.9297,4584.1659,4610.254,4635.5575,4662.6843,4690.6156,4721.3483,4769.051,4871.735
2026-08-22T01:32:30.217282+07:00,1787337150.217,G4TQ6,3.96,4649.0,20.77,4480.6263,4548.2878,4585.4114,4611.4426,4636.6811,4663.7427,4691.6049,4722.2381,4769.8221,4872.5477
2026-08-22T01:37:26.915773+07:00,1787337446.916,G4TQ6,3.95,4649.6,20.77,4480.6263,4548.2878,4585.4114,4611.4426,4636.6811,4663.7427,4691.6049,4722.2381,4769.8221,4872.5477
2026-08-22T01:43:27.307511+07:00,1787337807.308,G4TQ6,3.95,4644.6,20.56,4476.752,4545.3454,4582.3265,4608.0724,4633.0834,4659.9044,4687.4401,4717.6644,4764.7245,4866.4387
2026-08-22T01:49:05.053162+07:00,1787338145.053,G4TQ6,3.95,4644.2,20.48,4476.2291,4544.338,4581.1076,4606.6478,4631.4744,4658.1668,4685.5794,4715.6058,4762.4971,4864.7329
2026-08-22T01:54:13.660944+07:00,1787338453.661,G4TQ6,3.94,4643.9,20.47,4477.7707,4545.9127,4582.748,4608.3507,4633.2178,4659.9291,4687.3521,4717.3924,4764.2881,4866.4501
2026-08-22T01:59:25.534796+07:00,1787338765.535,G4TQ6,3.94,4646.8,20.52,4478.499,4546.3057,4583.0044,4608.5836,4633.4664,4660.211,4687.7218,4717.9728,4765.2411,4867.8529
2026-08-22T02:04:22.339508+07:00,1787339062.34,G4TQ6,3.93,4647.0,20.53,4478.7061,4546.5187,4583.3305,4608.9885,4633.9051,4660.6609,4688.1598,4718.3348,4765.4069,4867.6942
