captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-08-25T01:00:22.728171+07:00,1787594422.728,OGU6,1.98,4658.2,25.67,4499.6123,4564.588,4599.5102,4623.4033,4646.0392,4669.8231,4693.703,4719.1034,4757.8837,4842.3203
2026-08-25T01:05:50.497699+07:00,1787594750.498,OGU6,1.97,4653.6,25.67,4497.9553,4563.1233,4598.0501,4621.9383,4644.5621,4668.3009,4692.111,4717.437,4756.0622,4839.8974
2026-08-25T01:11:26.351107+07:00,1787595086.351,OGU6,1.97,4655.9,25.8,4494.5736,4560.799,4596.0988,4620.2525,4643.0542,4666.8226,4690.5599,4715.7597,4753.8638,4835.3679
2026-08-25T01:17:36.711207+07:00,1787595456.711,OGU6,1.97,4653.0,26.01,4495.5965,4561.2105,4596.4554,4620.6792,4643.585,4667.5113,4691.4622,4716.8881,4755.2155,4837.1277
2026-08-25T01:24:00.928134+07:00,1787595840.928,OGU6,1.96,4653.3,25.9,4492.6518,4558.1106,4593.2299,4617.3546,4640.1492,4663.9349,4687.7321,4713.0118,4751.1522,4832.6036
2026-08-25T01:30:01.271743+07:00,1787596201.272,OGU6,1.96,4650.8,25.92,4495.7265,4560.7738,4595.9182,4620.0852,4642.885,4666.6826,4690.5044,4715.7832,4753.9396,4835.801
2026-08-25T01:35:25.555517+07:00,1787596525.556,OGU6,1.95,4659.7,25.96,4502.4215,4567.715,4602.86,4627.0689,4649.9313,4673.7595,4697.603,4722.9314,4760.9852,4841.7962
2026-08-25T01:40:09.260367+07:00,1787596809.26,OGU6,1.95,4661.1,25.85,4499.7919,4565.1501,4600.0812,4624.0734,4646.7855,4670.5014,4694.234,4719.4755,4757.5982,4838.9018
2026-08-25T01:45:43.071028+07:00,1787597143.071,OGU6,1.95,4653.0,25.77,4493.0532,4558.4299,4593.3091,4617.2245,4639.8354,4663.4263,4687.0193,4712.0981,4749.944,4830.5834
2026-08-25T01:50:55.218278+07:00,1787597455.218,OGU6,1.94,4654.2,25.72,4496.823,4561.5509,4596.2247,4620.0709,4642.6199,4666.1363,4689.659,4714.6499,4752.2519,4832.1556
2026-08-25T01:56:58.205196+07:00,1787597818.205,OGU6,1.94,4653.5,25.66,4496.7477,4561.463,4596.0716,4619.8067,4642.2502,4665.6859,4689.1263,4714.0116,4751.5831,4831.9293
2026-08-25T02:01:41.928515+07:00,1787598101.929,OGU6,1.94,4653.2,25.51,4497.8317,4562.9109,4597.5537,4621.2067,4643.5438,4666.8594,4690.141,4714.8232,4752.2216,4832.6477
2026-08-25T02:06:27.536363+07:00,1787598387.536,OGU6,1.93,4654.5,25.51,4497.8317,4562.9109,4597.5537,4621.2067,4643.5438,4666.8594,4690.141,4714.8232,4752.2216,4832.6477
2026-08-25T02:11:22.850155+07:00,1787598682.85,OGU6,1.93,4660.1,25.43,4503.8487,4568.1132,4602.6689,4626.2787,4648.5192,4671.7494,4694.9646,4719.5331,4756.8183,4837.6834
2026-08-25T02:16:40.498431+07:00,1787599000.498,OGU6,1.93,4658.9,25.46,4503.6718,4567.5651,4601.8796,4625.4112,4647.6368,4670.8479,4694.0523,4718.6423,4755.83,4835.8501
2026-08-25T02:21:31.111391+07:00,1787599291.111,OGU6,1.92,4658.1,25.46,4503.6718,4567.5651,4601.8796,4625.4112,4647.6368,4670.8479,4694.0523,4718.6423,4755.83,4835.8501
2026-08-25T02:27:37.624658+07:00,1787599657.625,OGU6,1.92,4660.5,25.74,4507.952,4571.9198,4606.3054,4630.0222,4652.4647,4675.8674,4699.2701,4724.0907,4761.3051,4840.2344
2026-08-25T02:32:29.871595+07:00,1787599949.872,OGU6,1.91,4663.9,25.55,4506.0767,4569.6975,4603.9747,4627.4845,4649.7079,4672.9655,4696.2315,4720.8285,4758.0018,4838.3743
2026-08-25T02:38:37.642334+07:00,1787600317.642,OGU6,1.91,4662.1,25.46,4506.8369,4570.7196,4605.0122,4628.4844,4650.6474,4673.8123,4696.9615,4721.434,4758.4238,4838.2924
2026-08-25T02:43:32.395058+07:00,1787600612.395,OGU6,1.91,4662.0,25.4,4510.8449,4574.1712,4608.2408,4631.6103,4653.6911,4676.7731,4699.8569,4724.2942,4761.2368,4840.8944
2026-08-25T02:48:14.280594+07:00,1787600894.281,OGU6,1.9,4665.4,25.44,4513.2524,4576.094,4609.9146,4633.2058,4655.2863,4678.3954,4701.5378,4726.0812,4763.1055,4842.5035
2026-08-25T02:53:24.806793+07:00,1787601204.807,OGU6,1.9,4670.0,25.67,4516.7713,4579.1737,4612.9896,4636.3898,4658.6103,4681.8987,4705.2709,4730.0811,4767.4043,4847.2302
2026-08-25T02:58:59.490003+07:00,1787601539.49,OGU6,1.9,4673.6,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:04:18.339149+07:00,1787601858.339,OGU6,1.89,4672.8,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:09:20.835613+07:00,1787602160.836,OGU6,1.89,4671.7,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:14:58.914095+07:00,1787602498.914,OGU6,1.88,4674.1,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:20:01.078645+07:00,1787602801.079,OGU6,1.88,4673.1,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:25:31.007744+07:00,1787603131.008,OGU6,1.88,4671.2,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:31:55.566468+07:00,1787603515.566,OGU6,1.87,4671.5,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:38:04.922411+07:00,1787603884.922,OGU6,1.87,4669.0,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:43:36.097456+07:00,1787604216.097,OGU6,1.86,4668.4,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:48:16.515759+07:00,1787604496.516,OGU6,1.86,4668.4,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:53:11.996625+07:00,1787604791.997,OGU6,1.86,4668.3,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T03:58:20.758718+07:00,1787605100.759,OGU6,1.85,4670.1,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T05:00:47.439532+07:00,1787608847.44,OGU6,1.81,4673.0,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T05:12:01.406027+07:00,1787609521.406,OGU6,1.8,4673.0,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T05:17:21.113730+07:00,1787609841.114,OGU6,1.8,4673.0,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T05:27:47.364085+07:00,1787610467.364,OGU6,1.79,4673.0,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T05:38:55.179195+07:00,1787611135.179,OGU6,1.78,4673.0,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T05:54:56.678483+07:00,1787612096.678,OGU6,1.77,4673.0,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T06:12:39.363314+07:00,1787613159.363,OGU6,1.76,4673.0,25.8,4518.9773,4581.5741,4615.6546,4639.2171,4661.5492,4684.9651,4708.4865,4733.4673,4771.1622,4852.2388
2026-08-25T07:40:59.578510+07:00,1787618459.579,OGU6,1.7,4673.0,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
2026-08-25T07:51:49.901506+07:00,1787619109.902,OGU6,1.69,4673.0,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
2026-08-25T08:03:19.217557+07:00,1787619799.218,OGU6,1.68,4673.0,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
2026-08-25T08:22:48.525689+07:00,1787620968.526,OGU6,1.67,4673.0,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
2026-08-25T08:36:35.340866+07:00,1787621795.341,OGU6,1.66,4691.5,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
2026-08-25T08:42:48.836394+07:00,1787622168.836,OGU6,1.66,4691.7,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
2026-08-25T08:48:48.717351+07:00,1787622528.717,OGU6,1.65,4690.0,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
2026-08-25T08:54:09.796257+07:00,1787622849.796,OGU6,1.65,4693.0,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
2026-08-25T08:59:58.175271+07:00,1787623198.175,OGU6,1.65,4687.9,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
2026-08-25T09:05:00.555524+07:00,1787623500.556,OGU6,1.64,4681.4,28.04,4503.5828,4567.9539,4603.0299,4627.1231,4650.0744,4674.4694,4699.2088,4725.4296,4764.7809,4850.0503
