captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-08-31T05:01:21.174666+07:00,1788127281.175,G5MQ6,0.81,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T05:12:26.656324+07:00,1788127946.656,G5MQ6,0.8,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T05:28:09.995383+07:00,1788128889.995,G5MQ6,0.79,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T05:40:07.270806+07:00,1788129607.271,G5MQ6,0.78,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T05:57:19.781945+07:00,1788130639.782,G5MQ6,0.77,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T06:02:30.075061+07:00,1788130950.075,G5MQ6,0.77,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T06:08:27.060054+07:00,1788131307.06,G5MQ6,0.76,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T06:25:24.177641+07:00,1788132324.178,G5MQ6,0.75,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T06:40:41.591933+07:00,1788133241.592,G5MQ6,0.74,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T06:52:01.768236+07:00,1788133921.768,G5MQ6,0.73,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T07:09:15.730554+07:00,1788134955.731,G5MQ6,0.72,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T07:19:35.240879+07:00,1788135575.241,G5MQ6,0.71,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T07:31:08.547896+07:00,1788136268.548,G5MQ6,0.71,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T07:36:58.899823+07:00,1788136618.9,G5MQ6,0.7,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T07:48:53.449681+07:00,1788137333.45,G5MQ6,0.69,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T08:05:20.529921+07:00,1788138320.53,G5MQ6,0.68,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T08:22:20.500571+07:00,1788139340.501,G5MQ6,0.67,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T08:34:05.533370+07:00,1788140045.533,G5MQ6,0.66,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T08:50:01.689608+07:00,1788141001.69,G5MQ6,0.65,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T08:55:39.865415+07:00,1788141339.865,G5MQ6,0.65,4468.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:01:29.204759+07:00,1788141689.205,G5MQ6,0.64,4459.7,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:07:00.408170+07:00,1788142020.408,G5MQ6,0.64,4459.7,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:12:13.518618+07:00,1788142333.519,G5MQ6,0.64,4444.1,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:18:07.451656+07:00,1788142687.452,G5MQ6,0.63,4447.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:22:38.084579+07:00,1788142958.085,G5MQ6,0.63,4440.7,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:28:23.112245+07:00,1788143303.112,G5MQ6,0.63,4435.0,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:34:04.686626+07:00,1788143644.687,G5MQ6,0.62,4439.9,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:39:48.365079+07:00,1788143988.365,G5MQ6,0.62,4436.5,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:44:36.101181+07:00,1788144276.101,G5MQ6,0.61,4425.9,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:50:25.891246+07:00,1788144625.891,G5MQ6,0.61,4419.8,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T09:56:06.748232+07:00,1788144966.748,G5MQ6,0.61,4419.8,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:01:03.927381+07:00,1788145263.927,G5MQ6,0.6,4427.5,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:06:40.557571+07:00,1788145600.558,G5MQ6,0.6,4432.3,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:12:14.035684+07:00,1788145934.036,G5MQ6,0.6,4440.0,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:17:59.384710+07:00,1788146279.385,G5MQ6,0.59,4439.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:23:28.716677+07:00,1788146608.717,G5MQ6,0.59,4441.2,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:28:47.260499+07:00,1788146927.26,G5MQ6,0.58,4446.0,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:35:08.107934+07:00,1788147308.108,G5MQ6,0.58,4445.8,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:40:28.561522+07:00,1788147628.562,G5MQ6,0.58,4442.2,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:45:51.027909+07:00,1788147951.028,G5MQ6,0.57,4436.5,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:52:14.594933+07:00,1788148334.595,G5MQ6,0.57,4436.8,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T10:58:28.154818+07:00,1788148708.155,G5MQ6,0.56,4439.5,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:04:04.594031+07:00,1788149044.594,G5MQ6,0.56,4440.0,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:09:20.374239+07:00,1788149360.374,G5MQ6,0.56,4436.8,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:15:00.802675+07:00,1788149700.803,G5MQ6,0.55,4432.7,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:21:10.472268+07:00,1788150070.472,G5MQ6,0.55,4434.3,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:26:24.186427+07:00,1788150384.186,G5MQ6,0.54,4435.0,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:30:59.866434+07:00,1788150659.866,G5MQ6,0.54,4433.4,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:36:10.244749+07:00,1788150970.245,G5MQ6,0.54,4432.0,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:41:10.290952+07:00,1788151270.291,G5MQ6,0.53,4430.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:52:06.320784+07:00,1788151926.321,G5MQ6,0.53,4432.5,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T11:58:02.162428+07:00,1788152282.162,G5MQ6,0.52,4436.5,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
2026-08-31T12:03:51.611040+07:00,1788152631.611,G5MQ6,0.52,4435.6,19.5,4356.567,4412.382,4443.5735,4464.8911,4484.8145,4505.5795,4525.9015,4546.3947,4577.6887,4651.2403
