captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-08-27T01:02:11.534267+07:00,1787767331.534,OG4Q6,1.98,4619.0,29.28,4441.0776,4511.2161,4549.7994,4577.1226,4602.8416,4629.288,4655.8576,4684.4724,4726.1162,4808.4442
2026-08-27T01:07:26.966235+07:00,1787767646.966,OG4Q6,1.97,4616.0,29.24,4445.5075,4515.7619,4554.1264,4581.2997,4606.9645,4633.3794,4659.9106,4688.5031,4730.0911,4811.9485
2026-08-27T01:13:02.210658+07:00,1787767982.211,OG4Q6,1.97,4621.0,29.2,4449.512,4519.0982,4557.3318,4584.4653,4610.0795,4636.4571,4662.9903,4691.6236,4733.3307,4815.6261
2026-08-27T01:19:23.995005+07:00,1787768363.995,OG4Q6,1.97,4622.8,29.11,4450.2332,4520.2184,4558.3855,4585.3961,4610.9187,4637.202,4663.5998,4692.0476,4733.4897,4815.2576
2026-08-27T01:25:46.259311+07:00,1787768746.259,OG4Q6,1.96,4617.9,28.78,4449.2621,4517.2525,4554.5907,4581.1078,4606.2164,4632.1471,4658.257,4686.4086,4727.4191,4808.5812
2026-08-27T01:30:43.838113+07:00,1787769043.838,OG4Q6,1.96,4615.0,28.78,4444.4015,4512.9542,4550.3839,4576.8782,4601.9701,4627.8844,4653.9349,4681.9704,4722.8702,4804.0895
2026-08-27T01:36:26.980526+07:00,1787769386.981,OG4Q6,1.95,4613.6,28.68,4444.0157,4512.9786,4550.4199,4576.8585,4601.8741,4627.6693,4653.5717,4681.4724,4722.204,4802.8559
2026-08-27T01:42:09.300610+07:00,1787769729.301,OG4Q6,1.95,4613.2,28.67,4444.9252,4513.1957,4550.3836,4576.7045,4601.643,4627.3868,4653.2451,4681.0535,4721.5626,4801.8125
2026-08-27T01:47:32.905286+07:00,1787770052.905,OG4Q6,1.95,4614.4,28.55,4446.407,4514.7203,4551.9418,4578.2432,4603.0965,4628.7105,4654.4353,4682.1356,4722.5313,4802.5064
2026-08-27T01:52:29.599922+07:00,1787770349.6,OG4Q6,1.94,4616.7,28.41,4447.2996,4516.0211,4553.118,4579.2293,4603.9466,4629.4531,4655.0657,4682.6809,4723.1236,4803.3998
2026-08-27T01:58:27.605769+07:00,1787770707.606,OG4Q6,1.94,4617.1,28.45,4447.4944,4516.4171,4553.5238,4579.6456,4604.3926,4629.92,4655.5363,4683.1544,4723.5846,4803.671
2026-08-27T02:03:07.710416+07:00,1787770987.71,OG4Q6,1.93,4617.4,28.4,4445.9722,4514.9853,4552.083,4578.1142,4602.7639,4628.2264,4653.7973,4681.3868,4721.9519,4802.8491
2026-08-27T02:08:23.720574+07:00,1787771303.721,OG4Q6,1.93,4614.6,28.43,4445.6388,4514.3002,4551.1509,4577.0589,4601.6696,4627.1326,4652.7196,4680.3334,4720.9092,4801.7062
2026-08-27T02:13:12.227392+07:00,1787771592.227,OG4Q6,1.93,4610.5,28.46,4443.2408,4512.1585,4549.13,4575.1185,4599.7718,4625.2334,4650.7933,4678.3771,4718.8742,4799.3054
2026-08-27T02:18:45.933105+07:00,1787771925.933,OG4Q6,1.92,4611.6,28.51,4445.8097,4514.5619,4551.5625,4577.5824,4602.2538,4627.7449,4653.3409,4680.9335,4721.4184,4802.0001
2026-08-27T02:24:04.706313+07:00,1787772244.706,OG4Q6,1.92,4613.2,28.62,4443.7009,4512.4157,4549.429,4575.5017,4600.2344,4625.783,4651.4484,4679.142,4719.7272,4800.2352
2026-08-27T02:30:09.254984+07:00,1787772609.255,OG4Q6,1.92,4610.3,28.76,4443.134,4511.5613,4548.4856,4574.5833,4599.3956,4625.0414,4650.7959,4678.5344,4719.0426,4799.1916
2026-08-27T02:35:18.379546+07:00,1787772918.38,OG4Q6,1.91,4615.0,28.68,4448.8037,4518.2774,4555.3403,4581.3665,4606.1177,4631.7185,4657.4241,4685.1819,4725.9857,4807.0236
2026-08-27T02:40:33.116178+07:00,1787773233.116,OG4Q6,1.91,4617.9,28.74,4449.1669,4518.4842,4555.6199,4581.7129,4606.4991,4632.1332,4657.8792,4685.6714,4726.5433,4807.9265
2026-08-27T02:45:54.193377+07:00,1787773554.193,OG4Q6,1.9,4617.0,28.69,4448.2697,4517.2904,4554.3031,4580.3061,4605.0178,4630.601,4656.3103,4684.0619,4724.9269,4806.547
