captured_at,captured_at_epoch,contract,dte,future,iv_pct,5DP,15DP,25DP,35DP,45DP,45DC,35DC,25DC,15DC,5DC
2026-09-01T01:00:25.835173+07:00,1788199225.835,G1WU6,1.98,4453.5,22.31,4322.4506,4377.1653,4405.8115,4425.7779,4444.7737,4464.3506,4483.8345,4504.6638,4535.1379,4595.5723
2026-09-01T01:06:14.805313+07:00,1788199574.805,G1WU6,1.97,4452.6,22.16,4320.4983,4375.1201,4403.7417,4423.614,4442.4757,4461.9209,4481.2736,4501.9681,4532.4357,4593.4976
2026-09-01T01:12:24.108055+07:00,1788199944.108,G1WU6,1.97,4447.0,22.15,4316.5254,4370.4785,4398.8526,4418.6289,4437.4145,4456.7743,4476.043,4496.618,4526.732,4586.7063
2026-09-01T01:18:23.315726+07:00,1788200303.316,G1WU6,1.97,4445.8,22.17,4316.6373,4370.4863,4398.8461,4418.6223,4437.4103,4456.7758,4476.0427,4496.5879,4526.642,4586.5981
2026-09-01T01:24:01.422008+07:00,1788200641.422,G1WU6,1.96,4448.5,22.18,4318.6968,4372.2241,4400.4987,4420.26,4439.0267,4458.3613,4477.6237,4498.214,4528.3048,4588.0611
2026-09-01T01:28:45.279285+07:00,1788200925.279,G1WU6,1.96,4446.8,22.14,4317.743,4371.2471,4399.4732,4419.1755,4437.8923,4457.1924,4476.4291,4497.0025,4527.1282,4587.1148
2026-09-01T01:34:24.673914+07:00,1788201264.674,G1WU6,1.95,4447.0,22.13,4315.8629,4369.1901,4397.2027,4416.7369,4435.3617,4454.6367,4473.9002,4494.5878,4525.0813,4586.0878
2026-09-01T01:39:46.034426+07:00,1788201586.034,G1WU6,1.95,4442.8,22.23,4312.4599,4365.9383,4394.2481,4413.9954,4432.7287,4452.0514,4471.3195,4491.9274,4522.1797,4582.7498
2026-09-01T01:44:29.012821+07:00,1788201869.013,G1WU6,1.95,4442.6,22.21,4312.6386,4366.2845,4394.5462,4414.2341,4432.9384,4452.2379,4471.457,4491.9709,4522.0597,4582.3116
2026-09-01T01:49:29.106043+07:00,1788202169.106,G1WU6,1.94,4442.4,22.19,4313.9428,4367.2974,4395.4122,4415.0143,4433.659,4452.9166,4472.1149,4492.6334,4522.7523,4583.0546
2026-09-01T01:55:41.509837+07:00,1788202541.51,G1WU6,1.94,4444.0,22.13,4315.1741,4368.9702,4397.2069,4416.8415,4435.4803,4454.6867,4473.7874,4494.1761,4524.1151,4584.0353
2026-09-01T02:02:10.190682+07:00,1788202930.191,G1WU6,1.94,4448.4,22.07,4318.696,4372.6506,4400.8144,4420.3541,4438.9148,4458.0496,4477.0905,4497.4617,4527.4362,4587.3335
2026-09-01T02:08:32.893019+07:00,1788203312.893,G1WU6,1.93,4446.9,22.23,4315.8491,4369.2404,4397.3747,4417.0211,4435.6806,4454.8968,4474.0273,4494.4753,4524.3814,4583.7768
2026-09-01T02:14:24.560229+07:00,1788203664.56,G1WU6,1.93,4445.8,22.15,4318.2958,4372.2973,4400.4999,4420.0953,4438.7055,4457.8651,4476.906,4497.2425,4527.0584,4586.3952
2026-09-01T02:19:58.617891+07:00,1788203998.618,G1WU6,1.92,4449.4,22.09,4319.2858,4373.3574,4401.5323,4421.0754,4439.6305,4458.7348,4477.7255,4498.0398,4527.9065,4587.4312
2026-09-01T02:25:36.570987+07:00,1788204336.571,G1WU6,1.92,4448.1,22.13,4318.4913,4372.9529,4401.3367,4420.9724,4439.566,4458.6878,4477.676,4497.9556,4527.7742,4587.3518
2026-09-01T02:31:54.811075+07:00,1788204714.811,G1WU6,1.91,4448.4,22.2,4324.3389,4378.0099,4406.1398,4425.7146,4444.3067,4463.4633,4482.5352,4502.943,4532.883,4592.4723
2026-09-01T02:36:51.590627+07:00,1788205011.591,G1WU6,1.91,4453.4,22.26,4326.0037,4379.3807,4407.3439,4426.8923,4445.5083,4464.6852,4483.7925,4504.2807,4534.2233,4593.199
2026-09-01T02:41:21.921555+07:00,1788205281.922,G1WU6,1.91,4454.3,22.27,4326.7078,4380.511,4408.599,4428.1757,4446.8033,4465.9916,4485.1112,4505.6331,4535.6926,4594.9785
